index,string,CC,D,Y
6050,1817,0,1,7
6051,1816,0,1,6
6052,1817,0,1,7
6053,1810,0,1,0
6054,1810,0,1,0
6055,1811,0,1,1
6056,1811,0,1,1
6057,1817,0,1,7
6058,1817,0,1,7
6059,1817,0,1,7
6060,1817,0,1,7
6061,1818,0,1,8
6062,1818,0,1,8
6063,1818,0,1,8
6064,1818,0,1,8
6065,1818,0,1,8
6066,1818,0,1,8
6067,1819,0,1,9
6068,1818,0,1,8
6069,1819,0,1,9
6070,1819,0,1,9
6071,1819,0,1,9
6072,1819,0,1,9
6073,1819,0,1,9
6074,1820,0,2,0
6075,1820,0,2,0
6076,1820,0,2,0
6077,1811,0,1,1
6078,1811,0,1,1
6079,1820,0,2,0
6080,1820,0,2,0
6081,1821,0,2,1
6082,1821,0,2,1
6083,1821,0,2,1
6084,1821,0,2,1
6085,1822,0,2,2
6086,1822,0,2,2
6087,1822,0,2,2
6088,1822,0,2,2
6089,1822,0,2,2
6090,1822,0,2,2
6091,1822,0,2,2
6092,1823,0,2,3
6093,1822,0,2,2
6094,1812,0,1,2
6095,1811,0,1,1
6096,1811,0,1,1
6097,1823,0,2,3
6098,1823,0,2,3
6099,1823,0,2,3
6100,1823,0,2,3
6101,1823,0,2,3
6102,1823,0,2,3
6103,1823,0,2,3
6104,1823,0,2,3
6105,1800,0,0,0
6106,1799,1,9,9
6107,1800,0,0,0
6108,1800,0,0,0
6109,1800,0,0,0
6110,1800,0,0,0
6111,1801,0,0,1
6112,1801,0,0,1
6113,1800,0,0,0
6114,1801,0,0,1
6115,1801,0,0,1
6116,1802,0,0,2
6117,1801,0,0,1
6118,1802,0,0,2
6119,1812,0,1,2
6120,1802,0,0,2
6121,1802,0,0,2
6122,1802,0,0,2
6123,1802,0,0,2
6124,1803,0,0,3
6125,1803,0,0,3
6126,1803,0,0,3
6127,1803,0,0,3
6128,1803,0,0,3
6129,1803,0,0,3
6130,1803,0,0,3
6131,1803,0,0,3
6132,1804,0,0,4
6133,1804,0,0,4
6134,1804,0,0,4
6135,1804,0,0,4
6136,1804,0,0,4
6137,1804,0,0,4
6138,1805,0,0,5
6139,1805,0,0,5
6140,1804,0,0,4
6141,1805,0,0,5
6142,1805,0,0,5
6143,1813,0,1,3
6144,1813,0,1,3
6145,1813,0,1,3
6146,1805,0,0,5
6147,1805,0,0,5
6148,1805,0,0,5
6149,1806,0,0,6
6150,1805,0,0,5
6151,1805,0,0,5
6152,1806,0,0,6
6153,1806,0,0,6
6154,1806,0,0,6
6155,1806,0,0,6
6156,1806,0,0,6
6157,1806,0,0,6
6158,1807,0,0,7
6159,1807,0,0,7
6160,1806,0,0,6
6161,1807,0,0,7
6162,1807,0,0,7
6163,1807,0,0,7
6164,1807,0,0,7
6165,1807,0,0,7
6166,1807,0,0,7
6167,1808,0,0,8
6168,1808,0,0,8
6169,1814,0,1,4
6170,1813,0,1,3
6171,1813,0,1,3
6172,1808,0,0,8
6173,1808,0,0,8
6174,1808,0,0,8
6175,1808,0,0,8
6176,1809,0,0,9
6177,1808,0,0,8
6178,1809,0,0,9
6179,1809,0,0,9
6180,1809,0,0,9
6181,1810,0,1,0
6182,1809,0,0,9
6183,1809,0,0,9
6184,1810,0,1,0
6185,1810,0,1,0
6186,1810,0,1,0
6187,1810,0,1,0
6188,1810,0,1,0
6189,1811,0,1,1
6190,1810,0,1,0
6191,1811,0,1,1
6192,1811,0,1,1
6193,1811,0,1,1
6194,1811,0,1,1
6195,1831,0,3,1
6196,1832,0,3,2
6197,1814,0,1,4
6198,1814,0,1,4
6199,1811,0,1,1
6200,1811,0,1,1
6201,1811,0,1,1
6202,1812,0,1,2
6203,1812,0,1,2
6204,1812,0,1,2
6205,1825,0,2,5
6206,1825,0,2,5
6207,1825,0,2,5
6208,1825,0,2,5
6209,1825,0,2,5
6210,1825,0,2,5
6211,1825,0,2,5
6212,1825,0,2,5
6213,1825,0,2,5
6214,1826,0,2,6
6215,1825,0,2,5
6216,1826,0,2,6
6217,1826,0,2,6
6218,1826,0,2,6
6219,1826,0,2,6
6220,1826,0,2,6
6221,1826,0,2,6
6222,1826,0,2,6
6223,1815,0,1,5
6224,1826,0,2,6
6225,1826,0,2,6
6226,1826,0,2,6
6227,1826,0,2,6
6228,1827,0,2,7
6229,1827,0,2,7
6230,1827,0,2,7
6231,1827,0,2,7
6232,1827,0,2,7
6233,1827,0,2,7
6234,1827,0,2,7
6235,1827,0,2,7
6236,1828,0,2,8
6237,1827,0,2,7
6238,1827,0,2,7
6239,1828,0,2,8
6240,1828,0,2,8
6241,1828,0,2,8
6242,1828,0,2,8
6243,1828,0,2,8
6244,1828,0,2,8
6245,1815,0,1,5
6246,1816,0,1,6
6247,1829,0,2,9
6248,1829,0,2,9
6249,1830,0,3,0
6250,1831,0,3,1
6251,1816,0,1,6
6252,1816,0,1,6
6253,1824,0,2,4
6254,1831,0,3,1
6255,1832,0,3,2
6256,1832,0,3,2
6257,1833,0,3,3
6258,1816,0,1,6
6259,1817,0,1,7
6260,1816,0,1,6
6261,1834,0,3,4
6262,1824,0,2,4
6263,1834,0,3,4
6264,1834,0,3,4
6265,1835,0,3,5
6266,1835,0,3,5
6267,1835,0,3,5
6268,1835,0,3,5
6269,1835,0,3,5
6270,1836,0,3,6
6271,1835,0,3,5
6272,1817,0,1,7
6273,1817,0,1,7
6274,1836,0,3,6
6275,1836,0,3,6
6276,1836,0,3,6
6277,1836,0,3,6
6278,1836,0,3,6
6279,1836,0,3,6
6280,1836,0,3,6
6281,1836,0,3,6
6282,1824,0,2,4
6283,1824,0,2,4
6284,1837,0,3,7
6285,1836,0,3,6
6286,1836,0,3,6
6287,1837,0,3,7
6288,1837,0,3,7
6289,1837,0,3,7
6290,1837,0,3,7
6291,1837,0,3,7
6292,1837,0,3,7
6293,1837,0,3,7
6294,1837,0,3,7
6295,1818,0,1,8
6296,1817,0,1,7
6297,1818,0,1,8
6298,1837,0,3,7
6299,1837,0,3,7
6300,1838,0,3,8
6301,1838,0,3,8
6302,1838,0,3,8
6303,1838,0,3,8
6304,1838,0,3,8
6305,1838,0,3,8
6306,1838,0,3,8
6307,1838,0,3,8
6308,1838,0,3,8
6309,1824,0,2,4
6310,1824,0,2,4
6311,1838,0,3,8
6312,1839,0,3,9
6313,1839,0,3,9
6314,1839,0,3,9
6315,1839,0,3,9
6316,1839,0,3,9
6317,1839,0,3,9
6318,1839,0,3,9
6319,1818,0,1,8
6320,1819,0,1,9
6321,1839,0,3,9
6322,1839,0,3,9
6323,1839,0,3,9
6324,1839,0,3,9
6325,1839,0,3,9
6326,1839,0,3,9
6327,1839,0,3,9
6328,1840,0,4,0
6329,1840,0,4,0
6330,1840,0,4,0
6331,1840,0,4,0
6332,1840,0,4,0
6333,1840,0,4,0
6334,1824,0,2,4
6335,1824,0,2,4
6336,1840,0,4,0
6337,1840,0,4,0
6338,1840,0,4,0
6339,1840,0,4,0
6340,1840,0,4,0
6341,1840,0,4,0
6342,1820,0,2,0
6343,1819,0,1,9
6344,1819,0,1,9
6345,1824,0,2,4
6346,1824,0,2,4
6347,1825,0,2,5
6348,1800,0,0,0
6349,1799,1,9,9
6350,1800,0,0,0
6351,1800,0,0,0
6352,1801,0,0,1
6353,1800,0,0,0
6354,1801,0,0,1
6355,1800,0,0,0
6356,1801,0,0,1
6357,1801,0,0,1
6358,1801,0,0,1
6359,1825,0,2,5
6360,1825,0,2,5
6361,1826,0,2,6
6362,1826,0,2,6
6363,1825,0,2,5
6364,1826,0,2,6
6365,1826,0,2,6
6366,1826,0,2,6
6367,1826,0,2,6
6368,1826,0,2,6
6369,1826,0,2,6
6370,1826,0,2,6
6371,1827,0,2,7
6372,1827,0,2,7
6373,1827,0,2,7
6374,1827,0,2,7
6375,1827,0,2,7
6376,1828,0,2,8
6377,1827,0,2,7
6378,1828,0,2,8
6379,1828,0,2,8
6380,1829,0,2,9
6381,1828,0,2,8
6382,1829,0,2,9
6383,1829,0,2,9
6384,1829,0,2,9
6385,1829,0,2,9
6386,1829,0,2,9
6387,1829,0,2,9
6388,1830,0,3,0
6389,1830,0,3,0
6390,1830,0,3,0
6391,1830,0,3,0
6392,1832,0,3,2
6393,1832,0,3,2
6394,1822,0,2,2
6395,1821,0,2,1
6396,1830,0,3,0
6397,1830,0,3,0
6398,1830,0,3,0
6399,1831,0,3,1
6400,1831,0,3,1
6401,1831,0,3,1
6402,1831,0,3,1
6403,1831,0,3,1
6404,1832,0,3,2
6405,1832,0,3,2
6406,1832,0,3,2
6407,1831,0,3,1
6408,1832,0,3,2
6409,1832,0,3,2
6410,1832,0,3,2
6411,1832,0,3,2
6412,1833,0,3,3
6413,1833,0,3,3
6414,1832,0,3,2
6415,1833,0,3,3
6416,1833,0,3,3
6417,1833,0,3,3
6418,1833,0,3,3
6419,1833,0,3,3
6420,1822,0,2,2
6421,1833,0,3,3
6422,1833,0,3,3
6423,1834,0,3,4
6424,1834,0,3,4
6425,1834,0,3,4
6426,1834,0,3,4
6427,1834,0,3,4
6428,1834,0,3,4
6429,1834,0,3,4
6430,1834,0,3,4
6431,1835,0,3,5
6432,1834,0,3,4
6433,1834,0,3,4
6434,1835,0,3,5
6435,1835,0,3,5
6436,1835,0,3,5
6437,1835,0,3,5
6438,1835,0,3,5
6439,1835,0,3,5
6440,1835,0,3,5
6441,1835,0,3,5
6442,1836,0,3,6
6443,1835,0,3,5
6444,1836,0,3,6
6445,1836,0,3,6
6446,1836,0,3,6
6447,1827,0,2,7
6448,1826,0,2,6
6449,1827,0,2,7
6450,1836,0,3,6
6451,1836,0,3,6
6452,1836,0,3,6
6453,1836,0,3,6
6454,1836,0,3,6
6455,1837,0,3,7
6456,1837,0,3,7
6457,1837,0,3,7
6458,1837,0,3,7
6459,1837,0,3,7
6460,1837,0,3,7
6461,1837,0,3,7
6462,1838,0,3,8
6463,1838,0,3,8
6464,1838,0,3,8
6465,1838,0,3,8
6466,1838,0,3,8
6467,1838,0,3,8
6468,1838,0,3,8
6469,1838,0,3,8
6470,1839,0,3,9
6471,1839,0,3,9
6472,1839,0,3,9
6473,1838,0,3,8
6474,1828,0,2,8
6475,1827,0,2,7
6476,1839,0,3,9
6477,1839,0,3,9
6478,1839,0,3,9
6479,1839,0,3,9
6480,1839,0,3,9
6481,1839,0,3,9
6482,1840,0,4,0
6483,1839,0,3,9
6484,1840,0,4,0
6485,1840,0,4,0
6486,1839,0,3,9
6487,1840,0,4,0
6488,1840,0,4,0
6489,1840,0,4,0
6490,1840,0,4,0
6491,1840,0,4,0
6492,1840,0,4,0
6493,1841,0,4,1
6494,1840,0,4,0
6495,1801,0,0,1
6496,1801,0,0,1
6497,1801,0,0,1
6498,1828,0,2,8
6499,1828,0,2,8
6500,1802,0,0,2
6501,1801,0,0,1
6502,1802,0,0,2
6503,1803,0,0,3
6504,1803,0,0,3
6505,1802,0,0,2
6506,1803,0,0,3
6507,1803,0,0,3
6508,1804,0,0,4
6509,1804,0,0,4
6510,1803,0,0,3
6511,1804,0,0,4
6512,1804,0,0,4
6513,1804,0,0,4
6514,1805,0,0,5
6515,1805,0,0,5
6516,1805,0,0,5
6517,1805,0,0,5
6518,1805,0,0,5
6519,1806,0,0,6
6520,1805,0,0,5
6521,1806,0,0,6
6522,1806,0,0,6
6523,1806,0,0,6
6524,1807,0,0,7
6525,1807,0,0,7
6526,1807,0,0,7
6527,1829,0,2,9
6528,1829,0,2,9
6529,1829,0,2,9
6530,1828,0,2,8
6531,1807,0,0,7
6532,1807,0,0,7
6533,1808,0,0,8
6534,1808,0,0,8
6535,1808,0,0,8
6536,1808,0,0,8
6537,1809,0,0,9
6538,1809,0,0,9
6539,1809,0,0,9
6540,1810,0,1,0
6541,1810,0,1,0
6542,1810,0,1,0
6543,1810,0,1,0
6544,1810,0,1,0
6545,1810,0,1,0
6546,1811,0,1,1
6547,1811,0,1,1
6548,1811,0,1,1
6549,1811,0,1,1
6550,1812,0,1,2
6551,1812,0,1,2
6552,1811,0,1,1
6553,1830,0,3,0
6554,1829,0,2,9
6555,1829,0,2,9
6556,1812,0,1,2
6557,1812,0,1,2
6558,1812,0,1,2
6559,1812,0,1,2
6560,1812,0,1,2
6561,1812,0,1,2
6562,1812,0,1,2
6563,1813,0,1,3
6564,1813,0,1,3
6565,1813,0,1,3
6566,1813,0,1,3
6567,1813,0,1,3
6568,1814,0,1,4
6569,1814,0,1,4
6570,1814,0,1,4
6571,1814,0,1,4
6572,1814,0,1,4
6573,1814,0,1,4
6574,1815,0,1,5
6575,1814,0,1,4
6576,1815,0,1,5
6577,1815,0,1,5
6578,1830,0,3,0
6579,1830,0,3,0
6580,1815,0,1,5
6581,1815,0,1,5
6582,1815,0,1,5
6583,1815,0,1,5
6584,1816,0,1,6
6585,1816,0,1,6
6586,1816,0,1,6
6587,1816,0,1,6
6588,1816,0,1,6
6589,1816,0,1,6
6590,1816,0,1,6
6591,1817,0,1,7
6592,1817,0,1,7
6593,1817,0,1,7
6594,1817,0,1,7
6595,1817,0,1,7
6596,1818,0,1,8
6597,1818,0,1,8
6598,1818,0,1,8
6599,1818,0,1,8
6600,1818,0,1,8
6601,1818,0,1,8
6602,1831,0,3,1
6603,1830,0,3,0
6604,1819,0,1,9
6605,1818,0,1,8
6606,1819,0,1,9
6607,1819,0,1,9
6608,1819,0,1,9
6609,1819,0,1,9
6610,1819,0,1,9
6611,1820,0,2,0
6612,1820,0,2,0
6613,1820,0,2,0
6614,1820,0,2,0
6615,1820,0,2,0
6616,1821,0,2,1
6617,1821,0,2,1
6618,1821,0,2,1
6619,1821,0,2,1
6620,1821,0,2,1
6621,1822,0,2,2
6622,1821,0,2,1
6623,1822,0,2,2
6624,1822,0,2,2
6625,1822,0,2,2
6626,1822,0,2,2
6627,1822,0,2,2
6628,1831,0,3,1
6629,1822,0,2,2
6630,1822,0,2,2
6631,1823,0,2,3
6632,1823,0,2,3
6633,1823,0,2,3
6634,1823,0,2,3
6635,1823,0,2,3
6636,1823,0,2,3
6637,1824,0,2,4
6638,1824,0,2,4
6639,1823,0,2,3
6640,1824,0,2,4
6641,1824,0,2,4
6642,1824,0,2,4
6643,1824,0,2,4
6644,1824,0,2,4
6645,1825,0,2,5
6646,1825,0,2,5
6647,1812,0,1,2
6648,1803,0,0,3
6649,1803,0,0,3
6650,1802,0,0,2
6651,1832,0,3,2
6652,1832,0,3,2
6653,1833,0,3,3
6654,1803,0,0,3
6655,1803,0,0,3
6656,1830,0,3,0
6657,1831,0,3,1
6658,1830,0,3,0
6659,1831,0,3,1
6660,1831,0,3,1
6661,1831,0,3,1
6662,1832,0,3,2
6663,1832,0,3,2
6664,1833,0,3,3
6665,1835,0,3,5
6666,1804,0,0,4
6667,1835,0,3,5
6668,1836,0,3,6
6669,1836,0,3,6
6670,1836,0,3,6
6671,1834,0,3,4
6672,1837,0,3,7
6673,1837,0,3,7
6674,1804,0,0,4
6675,1804,0,0,4
6676,1805,0,0,5
6677,1838,0,3,8
6678,1838,0,3,8
6679,1839,0,3,9
6680,1839,0,3,9
6681,1840,0,4,0
6682,1806,0,0,6
6683,1806,0,0,6
6684,1807,0,0,7
6685,1807,0,0,7
6686,1807,0,0,7
6687,1807,0,0,7
6688,1807,0,0,7
6689,1808,0,0,8
6690,1808,0,0,8
6691,1808,0,0,8
6692,1808,0,0,8
6693,1809,0,0,9
6694,1809,0,0,9
6695,1810,0,1,0
6696,1809,0,0,9
6697,1809,0,0,9
6698,1810,0,1,0
6699,1810,0,1,0
6700,1811,0,1,1
6701,1810,0,1,0
6702,1811,0,1,1
6703,1812,0,1,2
6704,1813,0,1,3
6705,1836,0,3,6
6706,1814,0,1,4
6707,1817,0,1,7
6708,1837,0,3,7
6709,1818,0,1,8
6710,1819,0,1,9
6711,1801,0,0,1
6712,1820,0,2,0
6713,1838,0,3,8
6714,1821,0,2,1
6715,1821,0,2,1
6716,1822,0,2,2
6717,1821,0,2,1
6718,1822,0,2,2
6719,1822,0,2,2
6720,1822,0,2,2
6721,1822,0,2,2
6722,1822,0,2,2
6723,1822,0,2,2
6724,1822,0,2,2
6725,1823,0,2,3
6726,1823,0,2,3
6727,1823,0,2,3
6728,1823,0,2,3
6729,1824,0,2,4
6730,1824,0,2,4
6731,1823,0,2,3
6732,1824,0,2,4
6733,1824,0,2,4
6734,1824,0,2,4
6735,1825,0,2,5
6736,1825,0,2,5
6737,1825,0,2,5
6738,1824,0,2,4
6739,1825,0,2,5
6740,1825,0,2,5
6741,1825,0,2,5
6742,1825,0,2,5
6743,1826,0,2,6
6744,1826,0,2,6
6745,1826,0,2,6
6746,1826,0,2,6
6747,1826,0,2,6
6748,1826,0,2,6
6749,1827,0,2,7
6750,1826,0,2,6
6751,1827,0,2,7
6752,1827,0,2,7
6753,1801,0,0,1
6754,1801,0,0,1
6755,1832,0,3,2
6756,1832,0,3,2
6757,1839,0,3,9
6758,1827,0,2,7
6759,1827,0,2,7
6760,1828,0,2,8
6761,1827,0,2,7
6762,1828,0,2,8
6763,1828,0,2,8
6764,1828,0,2,8
6765,1829,0,2,9
6766,1828,0,2,8
6767,1829,0,2,9
6768,1829,0,2,9
6769,1829,0,2,9
6770,1830,0,3,0
6771,1830,0,3,0
6772,1830,0,3,0
6773,1802,0,0,2
6774,1801,0,0,1
6775,1840,0,4,0
6776,1800,0,0,0
6777,1799,1,9,9
6778,1801,0,0,1
6779,1802,0,0,2
6780,1803,0,0,3
6781,1805,0,0,5
6782,1804,0,0,4
6783,1806,0,0,6
6784,1807,0,0,7
6785,1808,0,0,8
6786,1810,0,1,0
6787,1811,0,1,1
6788,1812,0,1,2
6789,1840,0,4,0
6790,1840,0,4,0
6791,1813,0,1,3
6792,1814,0,1,4
6793,1815,0,1,5
6794,1816,0,1,6
6795,1817,0,1,7
6796,1818,0,1,8
6797,1820,0,2,0
6798,1819,0,1,9
6799,1821,0,2,1
6800,1822,0,2,2
6801,1841,0,4,1
6802,1840,0,4,0
6803,1823,0,2,3
6804,1826,0,2,6
6805,1827,0,2,7
6806,1828,0,2,8
6807,1828,0,2,8
6808,1828,0,2,8
6809,1829,0,2,9
6810,1829,0,2,9
6811,1829,0,2,9
6812,1823,0,2,3
6813,1829,0,2,9
6814,1830,0,3,0
6815,1830,0,3,0
6816,1830,0,3,0
6817,1830,0,3,0
6818,1830,0,3,0
6819,1831,0,3,1
6820,1831,0,3,1
6821,1832,0,3,2
6822,1831,0,3,1
6823,1832,0,3,2
6824,1832,0,3,2
6825,1833,0,3,3
6826,1833,0,3,3
6827,1833,0,3,3
6828,1833,0,3,3
6829,1834,0,3,4
6830,1834,0,3,4
6831,1833,0,3,3
6832,1835,0,3,5
6833,1834,0,3,4
6834,1824,0,2,4
6835,1823,0,2,3
6836,1823,0,2,3
6837,1836,0,3,6
6838,1836,0,3,6
6839,1835,0,3,5
6840,1837,0,3,7
6841,1836,0,3,6
6842,1837,0,3,7
6843,1837,0,3,7
6844,1838,0,3,8
6845,1839,0,3,9
6846,1838,0,3,8
6847,1839,0,3,9
6848,1840,0,4,0
6849,1840,0,4,0
6850,1840,0,4,0
6851,1799,1,9,9
6852,1800,0,0,0
6853,1801,0,0,1
6854,1824,0,2,4
6855,1824,0,2,4
6856,1801,0,0,1
6857,1804,0,0,4
6858,1804,0,0,4
6859,1805,0,0,5
6860,1806,0,0,6
6861,1805,0,0,5
6862,1806,0,0,6
6863,1806,0,0,6
6864,1807,0,0,7
6865,1807,0,0,7
6866,1807,0,0,7
6867,1806,0,0,6
6868,1808,0,0,8
6869,1808,0,0,8
6870,1808,0,0,8
6871,1807,0,0,7
6872,1808,0,0,8
6873,1809,0,0,9
6874,1810,0,1,0
6875,1810,0,1,0
6876,1809,0,0,9
6877,1810,0,1,0
6878,1811,0,1,1
6879,1811,0,1,1
6880,1812,0,1,2
6881,1811,0,1,1
6882,1812,0,1,2
6883,1812,0,1,2
6884,1813,0,1,3
6885,1825,0,2,5
6886,1825,0,2,5
6887,1824,0,2,4
6888,1814,0,1,4
6889,1813,0,1,3
6890,1813,0,1,3
6891,1814,0,1,4
6892,1814,0,1,4
6893,1815,0,1,5
6894,1816,0,1,6
6895,1815,0,1,5
6896,1815,0,1,5
6897,1817,0,1,7
6898,1816,0,1,6
6899,1816,0,1,6
6900,1817,0,1,7
6901,1818,0,1,8
6902,1818,0,1,8
6903,1820,0,2,0
6904,1819,0,1,9
6905,1820,0,2,0
6906,1821,0,2,1
6907,1821,0,2,1
6908,1822,0,2,2
6909,1823,0,2,3
6910,1822,0,2,2
6911,1823,0,2,3
6912,1824,0,2,4
6913,1824,0,2,4
6914,1825,0,2,5
6915,1826,0,2,6
6916,1825,0,2,5
6917,1826,0,2,6
6918,1825,0,2,5
6919,1825,0,2,5
6920,1826,0,2,6
6921,1827,0,2,7
6922,1827,0,2,7
6923,1826,0,2,6
6924,1827,0,2,7
6925,1827,0,2,7
6926,1828,0,2,8
6927,1829,0,2,9
6928,1829,0,2,9
6929,1828,0,2,8
6930,1830,0,3,0
6931,1829,0,2,9
6932,1829,0,2,9
6933,1830,0,3,0
6934,1830,0,3,0
6935,1831,0,3,1
6936,1830,0,3,0
6937,1831,0,3,1
6938,1831,0,3,1
6939,1832,0,3,2
6940,1833,0,3,3
6941,1832,0,3,2
6942,1834,0,3,4
6943,1833,0,3,3
6944,1834,0,3,4
6945,1833,0,3,3
6946,1834,0,3,4
6947,1834,0,3,4
6948,1835,0,3,5
6949,1835,0,3,5
6950,1835,0,3,5
6951,1834,0,3,4
6952,1826,0,2,6
6953,1826,0,2,6
6954,1836,0,3,6
6955,1835,0,3,5
6956,1836,0,3,6
6957,1801,0,0,1
6958,1837,0,3,7
6959,1836,0,3,6
6960,1837,0,3,7
6961,1837,0,3,7
6962,1838,0,3,8
6963,1839,0,3,9
6964,1840,0,4,0
6965,1839,0,3,9
6966,1838,0,3,8
6967,1840,0,4,0
6968,1841,0,4,1
6969,1801,0,0,1
6970,1801,0,0,1
6971,1802,0,0,2
6972,1802,0,0,2
6973,1803,0,0,3
6974,1803,0,0,3
6975,1802,0,0,2
6976,1832,0,3,2
6977,1833,0,3,3
6978,69,1,10,10
6979,70,1,10,10
6980,71,1,10,10
6981,72,1,10,10
6982,73,1,10,10
6983,74,1,10,10
6984,1832,0,3,2
6985,1832,0,3,2
6986,1803,0,0,3
6987,1803,0,0,3
6988,1804,0,0,4
6989,1803,0,0,3
6990,1804,0,0,4
6991,1800,0,0,0
6992,1803,0,0,3
6993,1804,0,0,4
6994,1803,0,0,3
6995,1804,0,0,4
6996,1804,0,0,4
6997,1804,0,0,4
6998,1805,0,0,5
6999,1832,0,3,2
7000,1832,0,3,2
7001,1806,0,0,6
7002,1805,0,0,5
7003,1807,0,0,7
7004,1808,0,0,8
7005,1809,0,0,9
7006,1810,0,1,0
7007,1810,0,1,0
7008,1810,0,1,0
7009,1811,0,1,1
7010,1812,0,1,2
7011,1813,0,1,3
7012,1813,0,1,3
7013,1832,0,3,2
7014,1832,0,3,2
7015,1814,0,1,4
7016,1814,0,1,4
7017,1814,0,1,4
7018,1815,0,1,5
7019,1814,0,1,4
7020,1815,0,1,5
7021,1815,0,1,5
7022,1815,0,1,5
7023,1815,0,1,5
7024,1816,0,1,6
7025,1815,0,1,5
7026,1816,0,1,6
7027,1816,0,1,6
7028,1817,0,1,7
7029,22,1,10,10
7030,1818,0,1,8
7031,1818,0,1,8
7032,1819,0,1,9
7033,1818,0,1,8
7034,1820,0,2,0
7035,1819,0,1,9
7036,1820,0,2,0
7037,1821,0,2,1
7038,1832,0,3,2
7039,1821,0,2,1
7040,1822,0,2,2
7041,1821,0,2,1
7042,1822,0,2,2
7043,1822,0,2,2
7044,1823,0,2,3
7045,1824,0,2,4
7046,1823,0,2,3
7047,1824,0,2,4
7048,1825,0,2,5
7049,1825,0,2,5
7050,1826,0,2,6
7051,1826,0,2,6
7052,1827,0,2,7
7053,1827,0,2,7
7054,1827,0,2,7
7055,1828,0,2,8
7056,1833,0,3,3
7057,1833,0,3,3
7058,1828,0,2,8
7059,1829,0,2,9
7060,1830,0,3,0
7061,1831,0,3,1
7062,1832,0,3,2
7063,1833,0,3,3
7064,1835,0,3,5
7065,1839,0,3,9
7066,1839,0,3,9
7067,1840,0,4,0
7068,1833,0,3,3
7069,1833,0,3,3
7070,1840,0,4,0
7071,1841,0,4,1
7072,1835,0,3,5
7073,1836,0,3,6
7074,1836,0,3,6
7075,1837,0,3,7
7076,1837,0,3,7
7077,1838,0,3,8
7078,1839,0,3,9
7079,1838,0,3,8
7080,1815,0,1,5
7081,1816,0,1,6
7082,1815,0,1,5
7083,1816,0,1,6
7084,1833,0,3,3
7085,1833,0,3,3
7086,1816,0,1,6
7087,1816,0,1,6
7088,1816,0,1,6
7089,1816,0,1,6
7090,1816,0,1,6
7091,1816,0,1,6
7092,1817,0,1,7
7093,1817,0,1,7
7094,1817,0,1,7
7095,1817,0,1,7
7096,1834,0,3,4
7097,1834,0,3,4
7098,1817,0,1,7
7099,1817,0,1,7
7100,1818,0,1,8
7101,1818,0,1,8
7102,1818,0,1,8
7103,1818,0,1,8
7104,1818,0,1,8
7105,1819,0,1,9
7106,1800,0,0,0
7107,1819,0,1,9
7108,1834,0,3,4
7109,1834,0,3,4
7110,1819,0,1,9
7111,1820,0,2,0
7112,1819,0,1,9
7113,1819,0,1,9
7114,1820,0,2,0
7115,1820,0,2,0
7116,1820,0,2,0
7117,1820,0,2,0
7118,1820,0,2,0
7119,1820,0,2,0
7120,1800,0,0,0
7121,1835,0,3,5
7122,1820,0,2,0
7123,1821,0,2,1
7124,1821,0,2,1
7125,1822,0,2,2
7126,1822,0,2,2
7127,1822,0,2,2
7128,1822,0,2,2
7129,1822,0,2,2
7130,1822,0,2,2
7131,1835,0,3,5
7132,1835,0,3,5
7133,1833,0,3,3
7134,1833,0,3,3
7135,1800,0,0,0
7136,1823,0,2,3
7137,1823,0,2,3
7138,1823,0,2,3
7139,1823,0,2,3
7140,1824,0,2,4
7141,1824,0,2,4
7142,1824,0,2,4
7143,1825,0,2,5
7144,1825,0,2,5
7145,1800,0,0,0
7146,1825,0,2,5
7147,1825,0,2,5
7148,1825,0,2,5
7149,1825,0,2,5
7150,1826,0,2,6
7151,1825,0,2,5
7152,1826,0,2,6
7153,1826,0,2,6
7154,1826,0,2,6
7155,1826,0,2,6
7156,1826,0,2,6
7157,1827,0,2,7
7158,1827,0,2,7
7159,1801,0,0,1
7160,1801,0,0,1
7161,1800,0,0,0
7162,1827,0,2,7
7163,1827,0,2,7
7164,1827,0,2,7
7165,1827,0,2,7
7166,1828,0,2,8
7167,1828,0,2,8
7168,1828,0,2,8
7169,1836,0,3,6
7170,1836,0,3,6
7171,1828,0,2,8
7172,1828,0,2,8
7173,1829,0,2,9
7174,1851,0,5,1
7175,1801,0,0,1
7176,1829,0,2,9
7177,1829,0,2,9
7178,1829,0,2,9
7179,1829,0,2,9
7180,1829,0,2,9
7181,1830,0,3,0
7182,1836,0,3,6
7183,1836,0,3,6
7184,1830,0,3,0
7185,1830,0,3,0
7186,1801,0,0,1
7187,1831,0,3,1
7188,1830,0,3,0
7189,1831,0,3,1
7190,1831,0,3,1
7191,1831,0,3,1
7192,1418,1,1,8
7193,1831,0,3,1
7194,1837,0,3,7
7195,1836,0,3,6
7196,1832,0,3,2
7197,1832,0,3,2
7198,1832,0,3,2
7199,1832,0,3,2
7200,1832,0,3,2
7201,1801,0,0,1
7202,1833,0,3,3
7203,1833,0,3,3
7204,1833,0,3,3
7205,1833,0,3,3
7206,1837,0,3,7
7207,1837,0,3,7
7208,1833,0,3,3
7209,1833,0,3,3
7210,1834,0,3,4
7211,1719,1,1,9
7212,1834,0,3,4
7213,1834,0,3,4
7214,1801,0,0,1
7215,1834,0,3,4
